ID,year,CREATE DATE,ww_NUM,temp_ww,temp_Unit_type_RMA,PROCESS TYPE,RESULT,FAIL CODE,DESCRIPTION,MODEL NUMBER,SERIAL NUMBER,TARGET_YIELD,PASS_YIELD,FAIL,PASS
337,2024,6/20/2024 13:05,37,WW37,CRG,SF3,PASS,,,0825602-001,93024245094,0.975,1,0,1
338,2024,6/20/2024 13:32,37,WW37,CRG,SF3,PASS,,,0825602-001,93024245096,0.975,1,0,1
339,2024,6/20/2024 14:42,37,WW37,CRG,SF1,PASS,,,0567096-010,93024245141,0.975,1,0,1
340,2024,6/20/2024 18:47,37,WW37,CRG,SF1,PASS,,,0855143-000,93024255023,0.975,1,0,1
341,2024,6/21/2024 9:56,37,WW37,RMA,DV2,PASS,,,0849264-001,93024055138,0.975,1,0,1
342,2024,6/21/2024 11:13,37,WW37,CRG,SF1,PASS,,,0855143-000,93024255024,0.975,1,0,1
343,2024,6/21/2024 13:59,37,WW37,CRG,SF1,PASS,,,0567096-010,93024245142,0.975,1,0,1
344,2024,6/21/2024 14:20,37,WW37,RMA,DV2,FAIL,PSU,No DC output,0825602-001,93022456456,0.975,0,1,0
345,2024,6/21/2024 15:18,37,WW37,RMA,DV2,FAIL,PSU,No all  Dc output,0825602-000,93022366093,0.975,0,1,0
346,2024,6/21/2024 15:37,37,WW37,RMA,DV2,FAIL,LED,LP2 MOUNT (N) dim,0825602-000,93022366093,0.975,0,1,0
347,2024,6/22/2024 10:40,37,WW37,CRG,SF1,PASS,,,0855143-000,93024255025,0.975,1,0,1
348,2024,6/22/2024 13:07,37,WW37,CRG,SF1,PASS,,,0855143-000,93024255027,0.975,1,0,1
349,2024,6/22/2024 14:01,37,WW37,CRG,SF1,PASS,,,0855143-000,93024255026,0.975,1,0,1
350,2024,6/22/2024 15:25,37,WW37,CRG,SF1,PASS,,,0567096-010,93024245143,0.975,1,0,1
351,2024,6/24/2024 9:28,38,WW38,CRG,SF1,PASS,,,0855143-000,93024255028,0.975,1,0,1
352,2024,6/24/2024 11:01,38,WW38,CRG,SF1,PASS,,,0855143-000,93024255032,0.975,1,0,1
353,2024,6/24/2024 13:42,38,WW38,CRG,SF1,PASS,,,0855143-000,93024255031,0.975,1,0,1
354,2024,6/24/2024 14:48,38,WW38,RMA,DV2,FAIL,PSU,PS2 no output 24Vdc,0849264-001,93024035034,0.975,0,1,0
355,2024,6/24/2024 14:49,38,WW38,RMA,DV2,PASS,,,0825602-001,93012150060,0.975,1,0,1
356,2024,6/24/2024 15:15,38,WW38,CRG,SF1,PASS,,,0855143-000,93024255030,0.975,1,0,1
357,2024,6/24/2024 17:21,38,WW38,CRG,SF1,PASS,,,0849263-001,93024255034,0.975,1,0,1
358,2024,6/24/2024 18:28,38,WW38,CRG,SF1,PASS,,,0855143-000,93024255029,0.975,1,0,1
359,2024,6/25/2024 9:27,38,WW38,RMA,DV2,PASS,,,0567096-010,93021115653,0.975,1,0,1
360,2024,6/25/2024 10:04,38,WW38,CRG,SF1,PASS,,,0855143-000,93024255033,0.975,1,0,1
362,2024,6/25/2024 10:37,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255077,0.975,1,0,1
363,2024,6/25/2024 10:39,38,WW38,CRG,SF2,FAIL,LED,"LP2 mount (N) red,93024255077",0825602-001,93024255077,0.975,0,1,0
364,2024,6/25/2024 12:37,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255080,0.975,1,0,1
365,2024,6/25/2024 12:37,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255080,0.975,1,0,1
366,2024,6/25/2024 12:55,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255075,0.975,1,0,1
367,2024,6/25/2024 12:55,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255075,0.975,1,0,1
368,2024,6/25/2024 13:52,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255078,0.975,1,0,1
369,2024,6/25/2024 13:53,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255078,0.975,1,0,1
370,2024,6/25/2024 14:17,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255076,0.975,1,0,1
371,2024,6/25/2024 14:17,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255076,0.975,1,0,1
372,2024,6/25/2024 14:39,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255081,0.975,1,0,1
373,2024,6/25/2024 14:40,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255081,0.975,1,0,1
374,2024,6/25/2024 15:27,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255084,0.975,1,0,1
375,2024,6/25/2024 15:28,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255084,0.975,1,0,1
376,2024,6/25/2024 15:51,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255082,0.975,1,0,1
377,2024,6/25/2024 15:52,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255082,0.975,1,0,1
378,2024,6/25/2024 17:33,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255080,0.975,1,0,1
379,2024,6/25/2024 17:56,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255075,0.975,1,0,1
380,2024,6/25/2024 18:33,38,WW38,CRG,SF2,FAIL,VAC,Vacuum value unexpected 1.6 in Hg,0825602-001,93024255077,0.975,0,1,0
381,2024,6/26/2024 7:51,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255079,0.975,1,0,1
382,2024,6/26/2024 7:52,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255079,0.975,1,0,1
383,2024,6/26/2024 8:04,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255083,0.975,1,0,1
384,2024,6/26/2024 8:04,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255083,0.975,1,0,1
385,2024,6/26/2024 8:12,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255078,0.975,1,0,1
386,2024,6/26/2024 8:33,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255076,0.975,1,0,1
387,2024,6/26/2024 8:55,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255087,0.975,1,0,1
388,2024,6/26/2024 8:56,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255087,0.975,1,0,1
389,2024,6/26/2024 9:17,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255084,0.975,1,0,1
390,2024,6/26/2024 9:38,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255081,0.975,1,0,1
391,2024,6/26/2024 10:06,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255077,0.975,1,0,1
392,2024,6/26/2024 10:33,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255086,0.975,1,0,1
393,2024,6/26/2024 10:33,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255086,0.975,1,0,1
394,2024,6/26/2024 10:52,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255087,0.975,1,0,1
395,2024,6/26/2024 11:12,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255083,0.975,1,0,1
396,2024,6/26/2024 12:08,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255082,0.975,1,0,1
397,2024,6/26/2024 12:23,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255079,0.975,1,0,1
398,2024,6/26/2024 13:02,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255085,0.975,1,0,1
399,2024,6/26/2024 13:02,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255085,0.975,1,0,1
400,2024,6/26/2024 13:47,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255038,0.975,1,0,1
401,2024,6/26/2024 13:47,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255038,0.975,1,0,1
402,2024,6/26/2024 13:59,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255037,0.975,1,0,1
403,2024,6/26/2024 14:03,38,WW38,CRG,SF2,FAIL,ALARM,FAIL alarm switch 20,0333057-002,93024255037,0.975,0,1,0
404,2024,6/26/2024 14:24,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255035,0.975,1,0,1
405,2024,6/26/2024 14:24,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255035,0.975,1,0,1
406,2024,6/26/2024 14:57,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255077,0.975,1,0,1
407,2024,6/26/2024 15:11,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255037,0.975,1,0,1
408,2024,6/26/2024 15:38,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255043,0.975,1,0,1
409,2024,6/26/2024 15:39,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255043,0.975,1,0,1
410,2024,6/26/2024 17:32,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255086,0.975,1,0,1
411,2024,6/26/2024 18:29,38,WW38,CRG,SF3,FAIL,LED,"BRAKE POWER, group 2 all, SN93024255085",0825602-001,93024255085,0.975,0,1,0
412,2024,6/26/2024 18:33,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255089,0.975,1,0,1
413,2024,6/26/2024 18:34,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255089,0.975,1,0,1
414,2024,6/26/2024 18:57,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255085,0.975,1,0,1
415,2024,6/27/2024 7:31,38,WW38,CRG,SF1,PASS,,,0825602-001,93024255088,0.975,1,0,1
416,2024,6/27/2024 7:31,38,WW38,CRG,SF2,PASS,,,0825602-001,93024255088,0.975,1,0,1
417,2024,6/27/2024 8:06,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255089,0.975,1,0,1
418,2024,6/27/2024 8:14,38,WW38,CRG,SF1,PASS,,,0820488-000,93020045006,0.975,1,0,1
419,2024,6/27/2024 8:48,38,WW38,CRG,SF3,PASS,,,0825602-001,93024255088,0.975,1,0,1
420,2024,6/27/2024 9:04,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255049,0.975,1,0,1
421,2024,6/27/2024 9:05,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255049,0.975,1,0,1
422,2024,6/27/2024 9:15,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255050,0.975,1,0,1
423,2024,6/27/2024 9:26,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255050,0.975,1,0,1
424,2024,6/27/2024 9:34,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255045,0.975,1,0,1
425,2024,6/27/2024 9:35,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255045,0.975,1,0,1
426,2024,6/27/2024 9:48,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255046,0.975,1,0,1
427,2024,6/27/2024 9:49,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255046,0.975,1,0,1
428,2024,6/27/2024 10:15,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255053,0.975,1,0,1
429,2024,6/27/2024 10:15,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255053,0.975,1,0,1
430,2024,6/27/2024 10:30,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255054,0.975,1,0,1
431,2024,6/27/2024 10:31,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255054,0.975,1,0,1
432,2024,6/27/2024 10:44,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255061,0.975,1,0,1
433,2024,6/27/2024 10:44,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255061,0.975,1,0,1
434,2024,6/27/2024 11:00,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255060,0.975,1,0,1
435,2024,6/27/2024 11:01,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255060,0.975,1,0,1
436,2024,6/27/2024 11:13,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255059,0.975,1,0,1
437,2024,6/27/2024 11:13,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255059,0.975,1,0,1
438,2024,6/27/2024 11:24,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255058,0.975,1,0,1
439,2024,6/27/2024 11:24,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255058,0.975,1,0,1
440,2024,6/27/2024 11:41,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255057,0.975,1,0,1
441,2024,6/27/2024 11:42,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255057,0.975,1,0,1
442,2024,6/27/2024 11:58,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255063,0.975,1,0,1
443,2024,6/27/2024 11:58,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255063,0.975,1,0,1
444,2024,6/27/2024 12:13,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255062,0.975,1,0,1
445,2024,6/27/2024 12:13,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255062,0.975,1,0,1
446,2024,6/27/2024 12:35,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255066,0.975,1,0,1
447,2024,6/27/2024 12:35,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255066,0.975,1,0,1
448,2024,6/27/2024 12:45,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255066,0.975,1,0,1
449,2024,6/27/2024 13:59,38,WW38,CRG,SF1,PASS,,,0820488-000,93023365739,0.975,1,0,1
450,2024,6/27/2024 14:06,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255064,0.975,1,0,1
451,2024,6/27/2024 14:06,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255064,0.975,1,0,1
452,2024,6/27/2024 14:27,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255065,0.975,1,0,1
453,2024,6/27/2024 14:28,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255065,0.975,1,0,1
454,2024,6/27/2024 14:50,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255067,0.975,1,0,1
455,2024,6/27/2024 14:51,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255067,0.975,1,0,1
456,2024,6/27/2024 15:10,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255068,0.975,1,0,1
457,2024,6/27/2024 15:10,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255068,0.975,1,0,1
458,2024,6/27/2024 15:29,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255056,0.975,1,0,1
459,2024,6/27/2024 15:30,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255056,0.975,1,0,1
460,2024,6/27/2024 15:44,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255055,0.975,1,0,1
461,2024,6/27/2024 15:45,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255055,0.975,1,0,1
462,2024,6/27/2024 17:20,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255069,0.975,1,0,1
463,2024,6/27/2024 17:21,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255069,0.975,1,0,1
464,2024,6/27/2024 17:33,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255070,0.975,1,0,1
465,2024,6/27/2024 17:33,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255070,0.975,1,0,1
466,2024,6/27/2024 17:55,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255072,0.975,1,0,1
467,2024,6/27/2024 17:56,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255072,0.975,1,0,1
468,2024,6/27/2024 18:22,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255071,0.975,1,0,1
469,2024,6/27/2024 18:22,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255071,0.975,1,0,1
470,2024,6/27/2024 18:35,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255047,0.975,1,0,1
471,2024,6/27/2024 18:36,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255047,0.975,1,0,1
472,2024,6/28/2024 7:33,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255039,0.975,1,0,1
473,2024,6/28/2024 7:33,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255039,0.975,1,0,1
474,2024,6/28/2024 7:52,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255048,0.975,1,0,1
475,2024,6/28/2024 7:52,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255048,0.975,1,0,1
476,2024,6/28/2024 8:33,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255044,0.975,1,0,1
477,2024,6/28/2024 8:33,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255044,0.975,1,0,1
478,2024,6/28/2024 8:57,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255040,0.975,1,0,1
479,2024,6/28/2024 8:58,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255040,0.975,1,0,1
480,2024,6/28/2024 9:08,38,WW38,CRG,SF1,PASS,,,0820488-000,93017035079,0.975,1,0,1
481,2024,6/28/2024 9:11,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255036,0.975,1,0,1
482,2024,6/28/2024 9:12,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255036,0.975,1,0,1
483,2024,6/28/2024 9:51,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255041,0.975,1,0,1
484,2024,6/28/2024 9:52,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255041,0.975,1,0,1
485,2024,6/28/2024 10:04,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255042,0.975,1,0,1
486,2024,6/28/2024 10:04,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255042,0.975,1,0,1
487,2024,6/28/2024 12:40,38,WW38,RMA,SF1,PASS,,,0844243-000,93024025035,0.975,1,0,1
488,2024,6/28/2024 13:33,38,WW38,CRG,SF1,PASS,,,0844243-000,93016185162,0.975,1,0,1
489,2024,6/28/2024 13:42,38,WW38,RMA,SF1,PASS,,,0844243-000,93015455165,0.975,1,0,1
490,2024,6/28/2024 13:54,38,WW38,RMA,SF1,PASS,,,0825602-001,93022515149,0.975,1,0,1
491,2024,6/28/2024 14:22,38,WW38,CRG,SF1,PASS,,,0825602-000,93012360116,0.975,1,0,1
492,2024,6/28/2024 14:23,38,WW38,CRG,SF2,PASS,,,0825602-000,93012360116,0.975,1,0,1
493,2024,6/28/2024 14:54,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255051,0.975,1,0,1
494,2024,6/28/2024 14:54,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255051,0.975,1,0,1
495,2024,6/28/2024 15:01,38,WW38,RMA,DV2,PASS,,,0551573-002,37022155188,0.975,1,0,1
496,2024,6/28/2024 15:07,38,WW38,CRG,SF1,PASS,,,0333057-002,93024255052,0.975,1,0,1
497,2024,6/28/2024 15:07,38,WW38,CRG,SF2,PASS,,,0333057-002,93024255052,0.975,1,0,1
498,2024,6/28/2024 15:15,38,WW38,CRG,SF1,PASS,,,0331069-019,93024075024,0.975,1,0,1
499,2024,6/28/2024 17:42,38,WW38,CRG,SF1,PASS,,,0985417-000,93024245107,0.975,1,0,1
500,2024,6/28/2024 18:33,38,WW38,CRG,SF1,PASS,,,0985417-000,93024245109,0.975,1,0,1
501,2024,6/29/2024 7:46,38,WW38,CRG,SF1,PASS,,,0985417-000,93024245110,0.975,1,0,1
502,2024,6/29/2024 8:29,38,WW38,CRG,SF1,PASS,,,0985417-000,93024245108,0.975,1,0,1
503,2024,6/29/2024 13:41,38,WW38,CRG,SF1,PASS,,,0985417-000,93024245111,0.975,1,0,1
504,2024,6/29/2024 14:50,38,WW38,CRG,SF1,PASS,,,0985417-000,93024245112,0.975,1,0,1
505,2024,7/1/2024 7:38,39,WW39,CRG,SF1,PASS,,,0333057-002,93024255073,0.975,1,0,1
506,2024,7/1/2024 7:38,39,WW39,CRG,SF2,PASS,,,0333057-002,93024255073,0.975,1,0,1
507,2024,7/1/2024 7:54,39,WW39,CRG,SF1,PASS,,,0333057-002,93024255074,0.975,1,0,1
508,2024,7/1/2024 7:55,39,WW39,CRG,SF2,PASS,,,0333057-002,93024255074,0.975,1,0,1
509,2024,7/1/2024 8:32,39,WW39,RMA,DV2,PASS,,,0831827-002,93022155189,0.975,1,0,1
510,2024,7/1/2024 8:56,39,WW39,CRG,SF1,PASS,,,0985417-000,93024245113,0.975,1,0,1
511,2024,7/1/2024 9:41,39,WW39,CRG,SF1,PASS,,,0985417-000,93024245114,0.975,1,0,1
512,2024,7/1/2024 10:21,39,WW39,CRG,SF1,PASS,,,0985417-000,93024245115,0.975,1,0,1
513,2024,7/2/2024 7:52,39,WW39,CRG,SF1,PASS,,,0985417-000,93024245116,0.975,1,0,1
514,2024,7/2/2024 10:30,39,WW39,RMA,DV2,PASS,,,0849263-001,93023365000,0.975,1,0,1
515,2024,7/2/2024 13:08,39,WW39,CRG,SF1,PASS,,,0985417-000,93024245117,0.975,1,0,1
516,2024,7/2/2024 13:32,39,WW39,CRG,SF1,PASS,,,0985417-000,93024245118,0.975,1,0,1
517,2024,7/2/2024 17:45,39,WW39,CRG,SF1,PASS,,,0985417-000,93024245119,0.975,1,0,1
518,2024,7/2/2024 18:09,39,WW39,RMA,SF1,PASS,,,0825602-000,93022375069,0.975,1,0,1
519,2024,7/2/2024 18:13,39,WW39,RMA,SF2,FAIL,LED,led red n tool I/F not lit 37022365075,0825602-000,93022375069,0.975,0,1,0
520,2024,7/2/2024 18:41,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265191,0.975,1,0,1
521,2024,7/3/2024 8:23,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265189,0.975,1,0,1
522,2024,7/3/2024 8:42,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265190,0.975,1,0,1
523,2024,7/3/2024 9:10,39,WW39,CRG,SF1,FAIL,FUSE,Fuse 2CB8 10A not cut off,0844243-000,93024265192,0.975,0,1,0
524,2024,7/3/2024 9:59,39,WW39,CRG,SF1,PASS,,,0985417-000,93024245120,0.975,1,0,1
525,2024,7/3/2024 10:42,39,WW39,CRG,SF1,PASS,,,0985417-000,93024245121,0.975,1,0,1
526,2024,7/3/2024 11:16,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265192,0.975,1,0,1
527,2024,7/3/2024 11:20,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265192,0.975,1,0,1
528,2024,7/3/2024 13:02,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265194,0.975,1,0,1
529,2024,7/3/2024 13:34,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265193,0.975,1,0,1
530,2024,7/3/2024 14:51,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265198,0.975,1,0,1
531,2024,7/3/2024 15:18,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265200,0.975,1,0,1
532,2024,7/3/2024 15:49,39,WW39,CRG,SF1,FAIL,MiniLAB,MiniLAB,0844243-000,93024265199,0.975,0,1,0
533,2024,7/3/2024 17:42,39,WW39,CRG,SF1,PASS,,,0985417-000,93024245122,0.975,1,0,1
534,2024,7/3/2024 18:10,39,WW39,CRG,SF1,PASS,,,0849263-001,93024265205,0.975,1,0,1
535,2024,7/3/2024 18:30,39,WW39,CRG,SF1,PASS,,,0849263-001,93024265204,0.975,1,0,1
536,2024,7/4/2024 8:46,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265199,0.975,1,0,1
537,2024,7/4/2024 9:00,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265203,0.975,1,0,1
538,2024,7/4/2024 9:30,39,WW39,CRG,SF3,PASS,,,0825602-000,93012360116,0.975,1,0,1
539,2024,7/4/2024 10:22,39,WW39,RMA,DV2,FAIL,LED,"LED not lit(CB6,CB13,Phase1),LED super lit(CB8,9,10)",0708769-005,93023235220,0.975,0,1,0
540,2024,7/4/2024 10:50,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265196,0.975,1,0,1
541,2024,7/4/2024 11:18,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265202,0.975,1,0,1
542,2024,7/4/2024 13:03,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265201,0.975,1,0,1
543,2024,7/4/2024 13:03,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265201,0.975,1,0,1
544,2024,7/4/2024 13:21,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265197,0.975,1,0,1
545,2024,7/4/2024 13:55,39,WW39,CRG,SF1,PASS,,,0844243-000,93024265195,0.975,1,0,1
546,2024,7/4/2024 14:15,39,WW39,RMA,DV2,FAIL,LED,led dim,0825602-001,93018125369,0.975,0,1,0
547,2024,7/4/2024 14:16,39,WW39,RMA,DV2,FAIL,AIR,air leak,0825602-001,93018125369,0.975,0,1,0
548,2024,7/4/2024 14:16,39,WW39,RMA,DV2,FAIL,2LED1,2LED1 not lit,0825602-001,93018125369,0.975,0,1,0
549,2024,7/4/2024 14:45,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265210,0.975,1,0,1
550,2024,7/4/2024 14:53,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265211,0.975,1,0,1
551,2024,7/4/2024 15:09,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265207,0.975,1,0,1
552,2024,7/4/2024 15:21,39,WW39,CRG,SF1,FAIL,LED,led not green  program,0326594-005,93024265206,0.975,0,1,0
553,2024,7/4/2024 15:37,39,WW39,RMA,DV2,PASS,,,0831827-002,93023475019,0.975,1,0,1
554,2024,7/4/2024 17:47,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265216,0.975,1,0,1
555,2024,7/4/2024 18:04,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265229,0.975,1,0,1
556,2024,7/4/2024 18:27,39,WW39,CRG,SF1,FAIL,LED,led are not  switch to green,0326594-005,93024265227,0.975,0,1,0
557,2024,7/4/2024 18:40,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265225,0.975,1,0,1
558,2024,7/5/2024 7:35,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265218,0.975,1,0,1
559,2024,7/5/2024 7:37,39,WW39,RMA,DV2,PASS,,,0831827-002,93022235020,0.975,1,0,1
560,2024,7/5/2024 7:51,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265221,0.975,1,0,1
561,2024,7/5/2024 8:04,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265209,0.975,1,0,1
562,2024,7/5/2024 8:15,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265208,0.975,1,0,1
563,2024,7/5/2024 8:49,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265214,0.975,1,0,1
564,2024,7/5/2024 9:04,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265217,0.975,1,0,1
565,2024,7/5/2024 9:14,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265212,0.975,1,0,1
566,2024,7/5/2024 9:29,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265223,0.975,1,0,1
567,2024,7/5/2024 10:07,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265219,0.975,1,0,1
568,2024,7/5/2024 10:33,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265222,0.975,1,0,1
569,2024,7/5/2024 10:53,39,WW39,CRG,SF1,FAIL,LED,bord led not lit  93024115037,0326594-005,93024265224,0.975,0,1,0
570,2024,7/5/2024 11:05,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265224,0.975,1,0,1
571,2024,7/5/2024 12:47,39,WW39,RMA,DV2,PASS,,,0831827-002,93022075263,0.975,1,0,1
572,2024,7/5/2024 12:51,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265215,0.975,1,0,1
573,2024,7/5/2024 13:28,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265220,0.975,1,0,1
574,2024,7/5/2024 13:42,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265226,0.975,1,0,1
575,2024,7/5/2024 14:07,39,WW39,CRG,SF1,PASS,,,0326594-005,93024265228,0.975,1,0,1
