ID,SERIAL NUMBER,MODEL NUMBER,WORK ORDER,FAIL CODE,DESCRIPTION,ROOT COUSE,SOLUTION,PROCESS TYPE,UNIT LOCATION,DEBUG BY,CREATE DATE,RESULT,CURRENT STATUS,CREATE BY,temp_running,temp_sn_1st_RMA,temp_Unit_type_RMA,temp_sn_by_source,month,year,h_month,temp_ww,temp_ww_num,TARGET_YIELD,PASS,FAIL
229,93024245064,0689319-002,16852822,,,,,SF1,WIP,,6/13/2024 17:51,PASS,WIP,288422,,,CRG,93024245064-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
230,93024245066,0689319-002,16852822,,,,,SF1,WIP,,6/13/2024 18:00,PASS,WIP,288422,,,CRG,93024245066-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
231,93024245069,0689319-002,16852822,,,,,SF1,WIP,,6/14/2024 7:31,PASS,WIP,288422,,,CRG,93024245069-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
232,93024245068,0689319-002,16852822,,,,,SF1,WIP,,6/14/2024 7:40,PASS,WIP,288422,,,CRG,93024245068-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
233,93024245070,0689319-002,16852822,,,,,SF1,WIP,,6/14/2024 8:09,PASS,WIP,288422,,,CRG,93024245070-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
234,93024245071,0689319-002,16852822,,,,,SF1,WIP,,6/14/2024 8:43,PASS,WIP,288422,,,CRG,93024245071-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
235,93024245072,0749383-000,16852842,,,,,SF1,WIP,,6/14/2024 9:10,PASS,WIP,288422,,,CRG,93024245072-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
236,93024245072,0749383-000,16852842,,,,,SF2,WIP,,6/14/2024 9:11,PASS,WIP,288422,,,CRG,93024245072-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
237,93024245073,0749383-000,16852842,,,,,SF1,WIP,,6/14/2024 9:58,PASS,WIP,288422,,,CRG,93024245073-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
238,93024245073,0749383-000,16852842,,,,,SF2,WIP,,6/14/2024 9:58,PASS,WIP,288422,,,CRG,93024245073-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
239,93024245077,0749383-000,16852842,,,,,SF1,WIP,,6/14/2024 14:37,PASS,WIP,288422,,,CRG,93024245077-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
240,93024245077,0749383-000,16852842,,,,,SF2,WIP,,6/14/2024 14:37,PASS,WIP,288422,,,CRG,93024245077-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
241,93024245074,0749383-000,16852842,,,,,SF1,WIP,,6/14/2024 14:57,PASS,WIP,288422,,,CRG,93024245074-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
242,93024245074,0749383-000,16852842,,,,,SF2,WIP,,6/14/2024 14:58,PASS,WIP,288422,,,CRG,93024245074-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
243,93024245075,0749383-000,16852842,,,,,SF1,WIP,,6/14/2024 15:18,PASS,WIP,288422,,,CRG,93024245075-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
244,93024245075,0749383-000,16852842,,,,,SF2,WIP,,6/14/2024 15:18,PASS,WIP,288422,,,CRG,93024245075-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
245,93024245076,0749383-000,16852842,,,,,SF1,WIP,,6/14/2024 15:39,PASS,WIP,288422,,,CRG,93024245076-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
246,93024245076,0749383-000,16852842,,,,,SF2,WIP,,6/14/2024 15:39,PASS,WIP,288422,,,CRG,93024245076-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
247,93024245078,0749383-000,16852842,,,,,SF1,WIP,,6/14/2024 18:16,PASS,WIP,288422,,,CRG,93024245078-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
248,93024245078,0749383-000,16852842,PSU,FAIL 24V,,,SF2,WIP,,6/14/2024 18:18,FAIL,REVIEW,288422,,,CRG,93024245078-SF2-CRG-FAIL,Jun,2024,Jun-2024,WW36,36,0.975,0,1
249,93024245005,0825602-001,18004803,,,,,SF3,WIP,,6/14/2024 18:47,PASS,WIP,288422,,,CRG,93024245005-SF3-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
250,93024245007,0825602-001,18004803,,,,,SF3,WIP,,6/15/2024 7:43,PASS,WIP,288422,,,CRG,93024245007-SF3-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
251,93024245078,0749383-000,16852842,,,,,SF2,WIP,,6/15/2024 8:08,PASS,WIP,288422,,,CRG,93024245078-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
252,93024245081,0749383-000,16852842,,,,,SF1,WIP,,6/15/2024 8:26,PASS,WIP,288422,,,CRG,93024245081-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
253,93024245081,0749383-000,16852842,,,,,SF2,WIP,,6/15/2024 8:26,PASS,WIP,288422,,,CRG,93024245081-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
254,93024245079,0749383-000,16852842,,,,,SF1,WIP,,6/15/2024 9:10,PASS,WIP,288422,,,CRG,93024245079-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
255,93024245079,0749383-000,16852842,,,,,SF2,WIP,,6/15/2024 9:10,PASS,WIP,288422,,,CRG,93024245079-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
256,93024245080,0749383-000,16852842,,,,,SF1,WIP,,6/15/2024 9:34,PASS,WIP,288422,,,CRG,93024245080-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
257,93024245080,0749383-000,16852842,,,,,SF2,WIP,,6/15/2024 9:34,PASS,WIP,288422,,,CRG,93024245080-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
258,93024245006,0825602-001,18004803,,,,,SF3,WIP,,6/15/2024 10:12,PASS,WIP,288422,,,CRG,93024245006-SF3-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
259,93024245009,0825602-001,18004803,,,,,SF3,WIP,,6/15/2024 10:46,PASS,WIP,288422,,,CRG,93024245009-SF3-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
260,93024245013,0825602-001,19084570,,,,,SF1,WIP,,6/15/2024 13:28,PASS,WIP,288422,,,CRG,93024245013-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
261,93024245013,0825602-001,19084570,,,,,SF2,WIP,,6/15/2024 13:28,PASS,WIP,288422,,,CRG,93024245013-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
262,93024245012,0825602-001,19084568,,,,,SF1,WIP,,6/15/2024 13:48,PASS,WIP,288422,,,CRG,93024245012-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
263,93024245012,0825602-001,19084568,LED,LED LP1 MOUTN RED NOT LIT,,,SF2,WIP,,6/15/2024 13:51,FAIL,REVIEW,288422,,,CRG,93024245012-SF2-CRG-FAIL,Jun,2024,Jun-2024,WW36,36,0.975,0,1
264,93024245012,0825602-001,19084568,,,,,SF2,WIP,,6/15/2024 14:16,PASS,WIP,288422,,,CRG,93024245012-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
265,93024245014,0825602-001,19084575,,,,,SF1,WIP,,6/15/2024 14:48,PASS,WIP,288422,,,CRG,93024245014-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
266,93024245014,0825602-001,19084575,,,,,SF2,WIP,,6/15/2024 14:49,PASS,WIP,288422,,,CRG,93024245014-SF2-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
267,93024245011,0825602-001,19084568,,,,,SF3,WIP,,6/15/2024 15:21,PASS,WIP,288422,,,CRG,93024245011-SF3-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
268,93024245010,0825602-001,19084568,,,,,SF3,WIP,,6/15/2024 15:45,PASS,WIP,288422,,,CRG,93024245010-SF3-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
269,93024245102,0567096-010,18076330,,,,,SF1,WIP,,6/15/2024 18:03,PASS,WIP,288422,,,CRG,93024245102-SF1-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
270,93024245012,0825602-001,19084568,,,,,SF3,WIP,,6/15/2024 18:24,PASS,WIP,288422,,,CRG,93024245012-SF3-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
271,93024245013,0825602-001,19084570,,,,,SF3,WIP,,6/15/2024 18:44,PASS,WIP,288422,,,CRG,93024245013-SF3-CRG-PASS,Jun,2024,Jun-2024,WW36,36,0.975,1,0
272,93024245103,0567096-010,18076330,,,,,SF1,WIP,,6/17/2024 8:18,PASS,WIP,288422,,,CRG,93024245103-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
273,93024245008,0825602-001,18004803,,,,,SF3,WIP,,6/17/2024 8:48,PASS,WIP,288422,,,CRG,93024245008-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
274,93024245014,0825602-001,19084575,,,,,SF3,WIP,,6/17/2024 9:11,PASS,WIP,288422,,,CRG,93024245014-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
275,93024245083,0825602-001,18161935,,,,,SF1,WIP,,6/17/2024 9:46,PASS,WIP,288422,,,CRG,93024245083-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
276,93024245083,0825602-001,18161935,,,,,SF2,WIP,,6/17/2024 9:46,PASS,WIP,288422,,,CRG,93024245083-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
277,93024245082,0825602-001,18161935,,,,,SF1,WIP,,6/17/2024 11:01,PASS,WIP,288422,,,CRG,93024245082-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
278,93024245082,0825602-001,18161935,,,,,SF2,WIP,,6/17/2024 11:03,PASS,WIP,288422,,,CRG,93024245082-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
279,93024245083,0825602-001,18161935,,,,,SF3,WIP,,6/17/2024 13:53,PASS,WIP,288422,,,CRG,93024245083-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
280,93024245082,0825602-001,18161935,,,,,SF3,WIP,,6/17/2024 14:26,PASS,WIP,288422,,,CRG,93024245082-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
281,93024245106,0567096-010,19170669,,,,,SF1,WIP,,6/17/2024 15:55,PASS,WIP,288422,,,CRG,93024245106-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
282,93022456460,0825602-001,18911393,,,,,SF1,WIP,,6/18/2024 8:34,PASS,WIP,288422,,,CRG,93022456460-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
283,93024245087,0825602-001,18161935,,,,,SF1,WIP,,6/18/2024 9:25,PASS,WIP,288422,,,CRG,93024245087-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
284,93024245087,0825602-001,18161935,,,,,SF2,WIP,,6/18/2024 9:26,PASS,WIP,288422,,,CRG,93024245087-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
285,93024245086,0825602-001,18161935,,,,,SF1,WIP,,6/18/2024 9:56,PASS,WIP,288422,,,CRG,93024245086-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
286,93024245086,0825602-001,18161935,,,,,SF2,WIP,,6/18/2024 9:56,PASS,WIP,288422,,,CRG,93024245086-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
287,93024245090,0825602-001,18161935,,,,,SF1,WIP,,6/18/2024 10:28,PASS,WIP,288422,,,CRG,93024245090-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
288,93024245090,0825602-001,18161935,,,,,SF2,WIP,,6/18/2024 10:29,PASS,WIP,288422,,,CRG,93024245090-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
289,93024245088,0825602-001,18161935,,,,,SF1,WIP,,6/18/2024 10:50,PASS,WIP,288422,,,CRG,93024245088-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
291,93024245088,0825602-001,18161935,LED,Led EXT INT D not lit,,,SF2,WIP,,6/18/2024 10:52,FAIL,REVIEW,288422,,,CRG,93024245088-SF2-CRG-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
292,93024245088,0825602-001,18161935,,,,,SF2,WIP,,6/18/2024 12:53,PASS,WIP,288422,,,CRG,93024245088-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
293,93024245089,0825602-001,18161935,,,,,SF1,WIP,,6/18/2024 13:19,PASS,WIP,288422,,,CRG,93024245089-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
294,93024245089,0825602-001,18161935,,,,,SF2,WIP,,6/18/2024 13:20,PASS,WIP,288422,,,CRG,93024245089-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
295,93024245085,0825602-001,18161935,,,,,SF1,WIP,,6/18/2024 13:44,PASS,WIP,288422,,,CRG,93024245085-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
296,93024245085,0825602-001,18161935,,,,,SF2,WIP,,6/18/2024 13:44,PASS,WIP,288422,,,CRG,93024245085-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
297,93024245084,0825602-001,18161935,,,,,SF1,WIP,,6/18/2024 14:07,PASS,WIP,288422,,,CRG,93024245084-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
298,93024245084,0825602-001,18161935,,,,,SF2,WIP,,6/18/2024 14:07,PASS,WIP,288422,,,CRG,93024245084-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
299,93023115041,0844243-000,18990199,PSU,Power supply No 24V,,,DV2,WIP,,6/18/2024 14:42,FAIL,REVIEW,273270,,93023115041,RMA,93023115041-DV2-RMA-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
300,93024245092,0825602-001,18161935,,,,,SF1,WIP,,6/18/2024 15:10,PASS,WIP,288422,,,CRG,93024245092-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
301,93024245092,0825602-001,18161935,LED,EXT INT GREEN LP2FOUP /DOOR GREEN NOT LIT,,,SF2,WIP,,6/18/2024 15:13,FAIL,REVIEW,288422,,,CRG,93024245092-SF2-CRG-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
302,93024245091,0825602-001,18161935,,,,,SF1,WIP,,6/18/2024 15:45,PASS,WIP,288422,,,CRG,93024245091-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
303,93024245091,0825602-001,18161935,,,,,SF2,WIP,,6/18/2024 15:45,PASS,WIP,288422,,,CRG,93024245091-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
304,93024245084,0825602-001,18161935,,,,,SF3,WIP,,6/18/2024 17:26,PASS,WIP,288422,,,CRG,93024245084-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
305,93024245085,0825602-001,18161935,,,,,SF3,WIP,,6/18/2024 17:46,PASS,WIP,288422,,,CRG,93024245085-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
306,93024245086,0825602-001,18161935,,,,,SF3,WIP,,6/18/2024 18:07,PASS,WIP,288422,,,CRG,93024245086-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
307,93024245087,0825602-001,18161935,,,,,SF3,WIP,,6/18/2024 18:25,PASS,WIP,288422,,,CRG,93024245087-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
308,93024245089,0825602-001,18161935,,,,,SF3,WIP,,6/18/2024 18:43,PASS,WIP,288422,,,CRG,93024245089-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
309,93024245090,0825602-001,18161935,,,,,SF3,WIP,,6/19/2024 8:09,PASS,WIP,288422,,,CRG,93024245090-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
310,93024245088,0825602-001,18161935,,,,,SF3,WIP,,6/19/2024 8:17,PASS,WIP,288422,,,CRG,93024245088-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
311,93024245092,0825602-001,18161935,,,,,SF2,WIP,,6/19/2024 8:30,PASS,WIP,288422,,,CRG,93024245092-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
312,93024245104,0567096-010,18076330,,,,,SF1,WIP,,6/19/2024 9:55,PASS,WIP,288422,,,CRG,93024245104-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
313,93024245105,0567096-010,19170669,,,,,SF1,WIP,,6/19/2024 11:08,PASS,WIP,288422,,,CRG,93024245105-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
314,93024245091,0825602-001,18161935,,,,,SF3,WIP,,6/19/2024 12:40,PASS,WIP,288422,,,CRG,93024245091-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
315,93024245092,0825602-001,18161935,,,,,SF3,WIP,,6/19/2024 13:03,PASS,WIP,288422,,,CRG,93024245092-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
316,93024245139,0567096-010,18076331,,,,,SF1,WIP,,6/19/2024 14:06,PASS,WIP,288422,,,CRG,93024245139-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
317,93022346999,0831827-002,19044209,,,,,SF1,WIP,,6/19/2024 15:10,PASS,WIP,288422,,,CRG,93022346999-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
318,93020435338,0831827-002,19044408,,,,,SF1,WIP,,6/19/2024 15:10,PASS,WIP,288422,,,CRG,93020435338-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
319,93024245095,0825602-001,18161935,,,,,SF1,WIP,,6/19/2024 15:42,PASS,WIP,288422,,,CRG,93024245095-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
320,93024245095,0825602-001,18161935,,,,,SF2,WIP,,6/19/2024 15:42,PASS,WIP,288422,,,CRG,93024245095-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
322,93024245093,0825602-001,18161935,,,,,SF1,WIP,,6/19/2024 17:20,PASS,WIP,288422,,,CRG,93024245093-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
323,93024245093,0825602-001,18161935,,,,,SF2,WIP,,6/19/2024 17:20,PASS,WIP,288422,,,CRG,93024245093-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
324,93022515151,0825602-001,18256624,PSU,no DC output because resister is not connect to terminal,,,DV2,WIP,,6/19/2024 17:36,FAIL,WIP,288422,,93022515151,RMA,93022515151-DV2-RMA-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
325,93024245096,0825602-001,19159129,,,,,SF1,WIP,,6/19/2024 17:50,PASS,WIP,288422,,,CRG,93024245096-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
326,93024245096,0825602-001,19159129,,,,,SF2,WIP,,6/19/2024 17:50,PASS,WIP,288422,,,CRG,93024245096-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
327,93024245094,0825602-001,18161935,,,,,SF1,WIP,,6/19/2024 18:11,PASS,WIP,288422,,,CRG,93024245094-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
328,93024245094,0825602-001,18161935,LED,lp2 1 foup/door n green lp2 2 foup/door d red not lit,,,SF2,WIP,,6/19/2024 18:14,FAIL,REVIEW,288422,,,CRG,93024245094-SF2-CRG-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
329,93024245094,0825602-001,18161935,,,,,SF2,WIP,,6/20/2024 7:07,PASS,WIP,288422,,,CRG,93024245094-SF2-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
330,93024245093,0825602-001,18161935,,,,,SF3,WIP,,6/20/2024 8:42,PASS,WIP,288422,,,CRG,93024245093-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
331,93024245095,0825602-001,18161935,,,,,SF3,WIP,,6/20/2024 8:42,PASS,WIP,288422,,,CRG,93024245095-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
332,93019245030,0825602-001,19130306,PSU,no all dc output,,,DV2,WIP,,6/20/2024 10:51,FAIL,REVIEW,273270,,93019245030,RMA,93019245030-DV2-RMA-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
333,93019245030,0825602-001,19130306,LED,interlock led dim,,,DV2,WIP,,6/20/2024 10:51,FAIL,REVIEW,273270,,93019245030,RMA,93019245030-DV2-RMA-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
334,93019245030,0825602-001,19130306,CABLE,bad cable FFU,,,DV2,WIP,,6/20/2024 10:52,FAIL,REVIEW,273270,,93019245030,RMA,93019245030-DV2-RMA-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
335,93019245030,0825602-001,19130306,2LED1,2led1 not lit,,,DV2,WIP,,6/20/2024 10:53,FAIL,REVIEW,273270,,93019245030,RMA,93019245030-DV2-RMA-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
336,93024245140,0567096-010,18076331,,,,,SF1,WIP,,6/20/2024 11:05,PASS,WIP,288422,,,CRG,93024245140-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
337,93024245094,0825602-001,18161935,,,,,SF3,WIP,,6/20/2024 13:05,PASS,WIP,288422,,,CRG,93024245094-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
338,93024245096,0825602-001,19159129,,,,,SF3,WIP,,6/20/2024 13:32,PASS,WIP,288422,,,CRG,93024245096-SF3-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
339,93024245141,0567096-010,18076331,,,,,SF1,WIP,,6/20/2024 14:42,PASS,WIP,288422,,,CRG,93024245141-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
340,93024255023,0855143-000,19197021,,,,,SF1,WIP,,6/20/2024 18:47,PASS,WIP,288422,,,CRG,93024255023-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
341,93024055138,0849264-001,19065478,,,,,DV2,WIP,,6/21/2024 9:56,PASS,WIP,273270,,93024055138,RMA,93024055138-DV2-RMA-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
342,93024255024,0855143-000,19197021,,,,,SF1,WIP,,6/21/2024 11:13,PASS,WIP,288422,,,CRG,93024255024-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
343,93024245142,0567096-010,18076331,,,,,SF1,WIP,,6/21/2024 13:59,PASS,WIP,288422,,,CRG,93024245142-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
344,93022456456,0825602-001,18965708,PSU,No DC output,,,DV2,WIP,,6/21/2024 14:20,FAIL,REVIEW,273270,,93022456456,RMA,93022456456-DV2-RMA-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
345,93022366093,0825602-000,19170168,PSU,No all  Dc output,,,DV2,WIP,,6/21/2024 15:18,FAIL,REVIEW,273270,,93022366093,RMA,93022366093-DV2-RMA-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
346,93022366093,0825602-000,19170168,LED,LP2 MOUNT (N) dim,,,DV2,WIP,,6/21/2024 15:37,FAIL,REVIEW,273270,,93022366093,RMA,93022366093-DV2-RMA-FAIL,Jun,2024,Jun-2024,WW37,37,0.975,0,1
347,93024255025,0855143-000,19197021,,,,,SF1,WIP,,6/22/2024 10:40,PASS,WIP,288422,,,CRG,93024255025-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
348,93024255027,0855143-000,19202808,,,,,SF1,WIP,,6/22/2024 13:07,PASS,WIP,288422,,,CRG,93024255027-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
349,93024255026,0855143-000,19197021,,,,,SF1,WIP,,6/22/2024 14:01,PASS,WIP,288422,,,CRG,93024255026-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
350,93024245143,0567096-010,18076331,,,,,SF1,WIP,,6/22/2024 15:25,PASS,WIP,288422,,,CRG,93024245143-SF1-CRG-PASS,Jun,2024,Jun-2024,WW37,37,0.975,1,0
351,93024255028,0855143-000,19202808,,,,,SF1,WIP,,6/24/2024 9:28,PASS,WIP,288422,,,CRG,93024255028-SF1-CRG-PASS,Jun,2024,Jun-2024,WW38,38,0.975,1,0
352,93024255032,0855143-000,19202808,,,,,SF1,WIP,,6/24/2024 11:01,PASS,WIP,288422,,,CRG,93024255032-SF1-CRG-PASS,Jun,2024,Jun-2024,WW38,38,0.975,1,0
353,93024255031,0855143-000,19202808,,,,,SF1,WIP,,6/24/2024 13:42,PASS,WIP,288422,,,CRG,93024255031-SF1-CRG-PASS,Jun,2024,Jun-2024,WW38,38,0.975,1,0
354,93024035034,0849264-001,18997070,PSU,PS2 no output 24Vdc,,,DV2,WIP,,6/24/2024 14:48,FAIL,REVIEW,273270,,93024035034,RMA,93024035034-DV2-RMA-FAIL,Jun,2024,Jun-2024,WW38,38,0.975,0,1
355,93012150060,0825602-001,18913907,,,,,DV2,WIP,,6/24/2024 14:49,PASS,WIP,273270,,93012150060,RMA,93012150060-DV2-RMA-PASS,Jun,2024,Jun-2024,WW38,38,0.975,1,0
356,93024255030,0855143-000,19202808,,,,,SF1,WIP,,6/24/2024 15:15,PASS,WIP,288422,,,CRG,93024255030-SF1-CRG-PASS,Jun,2024,Jun-2024,WW38,38,0.975,1,0
357,93024255034,0849263-001,19197066,,,,,SF1,WIP,,6/24/2024 17:21,PASS,WIP,288422,,,CRG,93024255034-SF1-CRG-PASS,Jun,2024,Jun-2024,WW38,38,0.975,1,0
358,93024255029,0855143-000,19202808,,,,,SF1,WIP,,6/24/2024 18:28,PASS,WIP,288422,,,CRG,93024255029-SF1-CRG-PASS,Jun,2024,Jun-2024,WW38,38,0.975,1,0
359,93021115653,0567096-010,19021185,,,,,DV2,WIP,,6/25/2024 9:27,PASS,WIP,273270,,93021115653,RMA,93021115653-DV2-RMA-PASS,Jun,2024,Jun-2024,WW38,38,0.975,1,0
360,93024255033,0855143-000,19202808,,,,,SF1,WIP,,6/25/2024 10:04,PASS,WIP,288422,,,CRG,93024255033-SF1-CRG-PASS,Jun,2024,Jun-2024,WW38,38,0.975,1,0
